image_name,region,tree,tree_height,tree_x,tree_y,dbh,tree_age,position,cone,seed,cone_length,undev_seed_count,dev_seed_count,seed_mg,wing_area_mm2,wing_width_mm,wing_length_mm,seed_area_mm2,seed_width_mm,seed_length_mm,circle_area_mm2,circle_width_mm,cone_x,cone_y
PUK_3_MH_1_S5,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C1,S5,53.83,10,117,3.8,37.79024417,4.513677812,11.93009119,4.837620827,2.066869301,3.130699088,19.63495408,5,26.28,25.97
PUK_3_MH_1_S6,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C1,S6,53.83,10,117,4.4,51.21323183,5.030487805,14.3445122,5.145961661,2.027439024,3.62804878,19.63495408,5,26.28,25.97
PUK_3_MH_1_S7,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C1,S7,53.83,10,117,4.7,55.18788427,4.574468085,15.94224924,5.743518766,2.112462006,3.67781155,19.63495408,5,26.28,25.97
PUK_3_MH_1_S8,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C1,S8,53.83,10,117,3.9,36.44362283,3.67781155,13.60182371,5.289421853,2.006079027,3.571428571,19.63495408,5,26.28,25.97
PUK_3_MH_1_S9,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C1,S9,53.83,10,117,5.1,53.33591506,4.43597561,15.79268293,5.83639684,2.271341463,3.551829268,19.63495408,5,26.28,25.97
PUK_3_MH_2_S1,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S1,45.11,9,87,3.7,40.93555192,3.978658537,13.88719512,5.022178797,2.088414634,3.475609756,19.63495408,5,22.96,22.31
PUK_3_MH_2_S10,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S10,45.11,9,87,4.1,44.65720232,4.344512195,13.87195122,5.210990244,2.179878049,3.521341463,19.63495408,5,22.96,22.31
PUK_3_MH_2_S2,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S2,45.11,9,87,3.5,30.83738365,3.445121951,12.24085366,4.863666102,1.966463415,3.414634146,19.63495408,5,22.96,22.31
PUK_3_MH_2_S3,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S3,45.11,9,87,4.3,43.75563492,4.575757576,13.18181818,4.712526713,1.803030303,3.272727273,19.63495408,5,22.96,22.31
PUK_3_MH_2_S4,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S4,45.11,9,87,3.8,39.87984661,3.993902439,13.93292683,4.973645178,2.042682927,3.414634146,19.63495408,5,22.96,22.31
PUK_3_MH_2_S5,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S5,45.11,9,87,4.1,44.39964478,4.422492401,13.99696049,5.02810975,2.082066869,3.343465046,19.63495408,5,22.96,22.31
PUK_3_MH_2_S6,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S6,45.11,9,87,4.1,42.54478079,4.100609756,13.94817073,5.456047894,2.286585366,3.429878049,19.63495408,5,22.96,22.31
PUK_3_MH_2_S7,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S7,45.11,9,87,3.4,22.27345581,2.850609756,10.50304878,4.243232843,1.93597561,3.06402439,19.63495408,5,22.96,22.31
PUK_3_MH_2_S8,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S8,45.11,9,87,3.6,28.85464699,3.313069909,12.12765957,4.947202926,1.930091185,3.495440729,19.63495408,5,22.96,22.31
PUK_3_MH_2_S9,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C2,S9,45.11,9,87,4.2,37.24066167,3.353658537,13.91768293,5.2365718,1.920731707,3.62804878,19.63495408,5,22.96,22.31
PUK_3_MH_3_S1,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S1,47.7,15,90,4.1,45.69596011,4.878419453,12.65957447,5.348290971,2.097264438,3.313069909,19.63495408,5,22.88,22.58
PUK_3_MH_3_S10,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S10,47.7,15,90,4,45.23225237,4.209726444,14.80243161,5.274195202,2.188449848,3.389057751,19.63495408,5,22.88,22.58
PUK_3_MH_3_S2,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S2,47.7,15,90,4.1,45.87591908,4.679878049,13.84146341,5.107342045,2.179878049,3.399390244,19.63495408,5,22.88,22.58
PUK_3_MH_3_S3,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S3,47.7,15,90,4.4,42.52713599,4.220183486,13.74617737,4.957704213,1.972477064,3.516819572,19.63495408,5,22.88,22.58
PUK_3_MH_3_S4,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S4,47.7,15,90,4.3,48.40034135,4.255319149,14.75683891,5.339608241,2.097264438,3.495440729,19.63495408,5,22.88,22.58
PUK_3_MH_3_S5,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S5,47.7,15,90,4.2,47.78897791,4.679878049,14.14634146,5.504145556,2.225609756,3.429878049,19.63495408,5,22.88,22.58
PUK_3_MH_3_S6,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S6,47.7,15,90,3.8,31.01766985,3.536585366,12.43902439,4.746334194,1.99695122,3.353658537,19.63495408,5,22.88,22.58
PUK_3_MH_3_S7,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S7,47.7,15,90,3.9,41.10196024,3.905775076,14.28571429,5.03797041,2.036474164,3.449848024,19.63495408,5,22.88,22.58
PUK_3_MH_3_S8,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S8,47.7,15,90,4.7,47.54777616,4.49695122,14.3445122,5.275820967,2.073170732,3.460365854,19.63495408,5,22.88,22.58
PUK_3_MH_3_S9,PUK,3,6.56,3.6,2.5,10.3,9,MH,T3_MH_C3,S9,47.7,15,90,4.3,49.82506814,4.848024316,13.5106383,5.159062841,2.203647416,3.313069909,19.63495408,5,22.88,22.58
PUK_3_TOP_1_S1,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S1,49.03,13,88,4.1,38.98527687,4.331306991,12.96352584,5.510471199,2.036474164,3.829787234,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S10,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S10,49.03,13,88,4,38.61318835,4.224924012,12.87234043,5.252605596,2.066869301,3.784194529,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S2,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S2,49.03,13,88,4.4,35.89096587,3.951367781,12.72036474,5.821232403,2.021276596,3.96656535,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S3,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S3,49.03,13,88,4.7,43.30120428,4.695121951,13.125,5.53785143,1.966463415,3.795731707,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S4,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S4,49.03,13,88,3.8,42.16189066,4.513677812,13.29787234,5.285251908,1.899696049,3.96656535,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S5,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S5,49.03,13,88,4.6,37.35186735,4.118541033,13.19148936,5.782949562,2.036474164,3.936170213,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S6,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S6,49.03,13,88,4,40.2509515,4.329268293,13.03353659,5.649544016,2.057926829,3.902439024,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S7,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S7,49.03,13,88,4,39.87029176,4.559270517,13.2218845,5.701922156,1.945288754,4.05775076,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S8,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S8,49.03,13,88,5,39.12750606,4.375,12.57621951,5.800818833,2.103658537,3.826219512,19.63495408,5,21.24,19.81
PUK_3_TOP_1_S9,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C1,S9,49.03,13,88,4.2,37.4408937,4.176829268,12.22560976,5.474834625,2.057926829,3.87195122,19.63495408,5,21.24,19.81
PUK_3_TOP_2_S1,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S1,49.08,17,67,4.2,44.1262468,4.300911854,14.22492401,5.758909411,2.142857143,3.829787234,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S10,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S10,49.08,17,67,3.8,38.51919601,4.143730887,13.77675841,5.160769932,1.819571865,3.975535168,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S2,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S2,49.08,17,67,4.2,30.95246006,3.510638298,12.26443769,5.356965173,1.854103343,3.936170213,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S3,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S3,49.08,17,67,1.5,32.90632472,3.612804878,12.69817073,5.565971857,2.012195122,3.719512195,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S4,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S4,49.08,17,67,3.7,38.77411102,4.009146341,13.58231707,6.172847904,2.118902439,4.146341463,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S5,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S5,49.08,17,67,3.9,42.51136407,4.235474006,14.22018349,5.844580076,2.033639144,4.036697248,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S6,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S6,49.08,17,67,4.1,38.94872195,3.996960486,13.8449848,5.482729381,2.097264438,3.753799392,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S7,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S7,49.08,17,67,3.8,41.49593112,4.346504559,13.66261398,5.632484624,1.945288754,4.133738602,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S8,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S8,49.08,17,67,3.7,42.33432564,4.405487805,13.35365854,5.599427776,1.981707317,3.87195122,19.63495408,5,21.71,21.65
PUK_3_TOP_2_S9,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C2,S9,49.08,17,67,1.5,41.53028513,4.115853659,14.22256098,5.93095857,2.073170732,4.070121951,19.63495408,5,21.71,21.65
PUK_3_TOP_3_S1,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S1,49.62,17,76,3.6,39.44617527,4.361702128,12.9331307,5.638930197,2.006079027,3.784194529,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S10,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S10,49.62,17,76,3.8,39.16344444,4.376899696,12.27963526,5.643730025,1.975683891,3.860182371,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S2,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S2,49.62,17,76,3.8,31.78589464,4.192073171,11.14329268,5.335117745,2.057926829,3.673780488,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S3,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S3,49.62,17,76,3.5,34.12403057,4.176829268,11.50914634,5.749714101,2.057926829,3.765243902,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S4,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S4,49.62,17,76,3.7,39.48796932,4.240121581,12.94832827,4.973453814,1.854103343,3.784194529,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S5,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S5,49.62,17,76,3.4,40.09889249,4.346504559,12.55319149,5.323691226,1.899696049,3.890577508,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S6,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S6,49.62,17,76,3.4,38.13311858,4.131097561,13.1402439,5.245906261,1.905487805,3.841463415,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S7,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S7,49.62,17,76,3.5,37.87244613,4.344512195,12.80487805,5.509194243,2.057926829,3.75,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S8,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S8,49.62,17,76,3.5,34.19963852,3.960244648,12.4617737,5.077453957,1.865443425,3.669724771,19.63495408,5,21.15,20.08
PUK_3_TOP_3_S9,PUK,3,6.56,3.6,2.5,10.3,9,TOP,T3_TOP_C3,S9,49.62,17,76,3.8,37.89532265,4.451219512,12.74390244,5.098105306,2.088414634,3.551829268,19.63495408,5,21.15,20.08
